2015,1,1,948.766533864541,3.6578231292517,7.24800995024875,75.3879841112214,3.02609625668449,3.76393442622951,6.41265969802556,1.94434611602753,-2.67407407407407
2015,1,2,947.993230769231,3.84098939929329,7.51004784688995,75.0850562947799,2.86087431693989,3.72440476190476,6.43074119076549,1.87064220183486,-3.7962962962963
2015,1,3,947.827076923077,4.05492957746479,7.00380313199106,75.361554192229,2.67532894736842,3.76577380952381,6.40424242424242,1.88307849133537,-4.02592592592593
2015,1,4,947.931256384065,4.23189448441247,7.9252,75.9928861788617,2.70361842105263,3.59306930693069,6.3144801980198,1.91334012219959,0.203703703703704
2015,1,5,947.684167517875,4.20070921985816,6.51857142857143,76.587614213198,2.88245614035088,3.54015825914936,6.34578754578755,1.9530549898167,4.23333333333333
2015,1,6,947.67671092952,4.13981154299175,6.5094262295082,76.2660223804679,2.93037280701754,3.73584158415842,6.42039072039072,1.9245417515275,6.69259259259259
2015,1,7,947.969662921348,4.09756944444444,6.26494382022472,76.1660569105691,2.82802197802198,3.62225519287834,6.36193317422434,1.88665987780041,8.44074074074074
2015,1,8,948.712269938651,3.77339667458432,7.66900212314225,75.5366497461929,3.11894852135816,3.39327398615232,6.19390986601705,1.9357433808554,7.25185185185185
2015,1,9,949.824821246169,3.43066980023502,6.23798076923077,73.7787817258883,3.38555917480999,2.77517309594461,5.81834532374101,1.87375381485249,5.48148148148148
2015,1,10,949.854136874361,3.50355029585799,5.02513661202186,73.3573022312373,3.14547437295529,2.59505928853755,5.70978260869565,1.77188465499485,4.82592592592593
2015,1,11,950.244330949949,3.55957696827262,5.28242894056848,73.804771573604,3.39792576419214,2.82974308300395,5.8403869407497,1.77263374485597,6.63703703703704
2015,1,12,950.26612244898,3.65022675736961,4.76759776536313,74.445537525355,3.40487540628386,3.11739130434783,6.04566473988439,1.7265513733469,8.55185185185185
2015,1,13,950.119407558734,3.51931818181818,6.26804407713499,74.6543610547667,3.49284164859002,3.1800395256917,6.01822429906542,1.76937945066124,8.85185185185185
2015,1,14,949.980714285714,3.4599771949829,6.51129943502825,75.0804259634888,3.57016393442623,2.72648221343874,5.88512880562061,1.81768292682927,6.96296296296296
2015,1,15,949.00254841998,3.54011494252873,5.53439153439153,73.7660587639311,3.57649619151251,2.54299802761341,5.70588928150765,1.86243654822335,5.03333333333333
2015,1,16,948.665372829418,3.66975945017182,5.07139303482587,72.9192073170731,3.27869565217391,2.68180019782394,5.65193434935521,1.88984771573604,5.10740740740741
2015,1,17,948.534693877551,3.57508731082654,7.6185520361991,73.0164300202839,3.39989118607181,2.71461006910168,5.6479091995221,1.98812182741117,6.48888888888889
2015,1,18,948.318692543412,3.51988095238095,7.40819277108434,73.4371951219512,3.47213114754098,2.70494071146245,5.67463235294118,1.89969512195122,6.01481481481481
